unix_timestamp,human_timestamp,nodeID,tc1,tc2,millisSinceHeatPulse,soilMoisture,outsideTemp,outsideHumidity
1563433200,7/18/2019 7:0:0,2,20.44998,20.46509,737979,8,-1,-1
1563433203,7/18/2019 7:0:3,2,20.4525,20.46257,740978,8,-1,-1
1563433206,7/18/2019 7:0:6,2,20.45502,20.46509,743978,7,-1,-1
1563433209,7/18/2019 7:0:9,2,20.44746,20.46761,746979,7,-1,-1
1563433212,7/18/2019 7:0:12,2,20.44495,20.46509,749978,7,-1,-1
1563433215,7/18/2019 7:0:15,2,20.44746,20.45753,752978,8,-1,-1
1563433218,7/18/2019 7:0:18,2,20.45502,20.44495,755979,8,-1,-1
1563433221,7/18/2019 7:0:21,2,20.44746,20.45753,758978,8,-1,-1
1563433224,7/18/2019 7:0:24,2,20.42984,20.44998,761978,9,-1,-1
1563433227,7/18/2019 7:0:27,2,20.43236,20.45753,764978,9,-1,-1
1563433230,7/18/2019 7:0:30,2,20.43991,20.43991,767979,8,-1,-1
1563433233,7/18/2019 7:0:33,2,20.43739,20.44243,770978,8,-1,-1
1563433236,7/18/2019 7:0:36,2,20.4248,20.44495,773978,8,-1,-1
1563433239,7/18/2019 7:0:39,2,20.42732,20.44746,776979,8,-1,-1
1563433242,7/18/2019 7:0:42,2,20.42984,20.44495,779978,7,-1,-1
1563433245,7/18/2019 7:0:45,2,20.42229,20.44243,782979,7,-1,-1
1563433248,7/18/2019 7:0:48,2,20.4248,20.46509,785979,7,-1,-1
1563433251,7/18/2019 7:0:51,2,20.43236,20.44243,788978,8,-1,-1
1563433254,7/18/2019 7:0:54,2,20.4248,20.45502,791978,8,-1,-1
1563433257,7/18/2019 7:0:57,2,20.43739,20.44243,794978,8,-1,-1
1563433260,7/18/2019 7:1:0,2,20.4248,20.44998,797979,8,-1,-1
1563433263,7/18/2019 7:1:3,2,20.42732,20.4525,800978,8,-1,-1
1563433266,7/18/2019 7:1:6,2,20.4248,20.44495,803979,8,-1,-1
1563433269,7/18/2019 7:1:9,2,20.43739,20.4525,806979,9,-1,-1
1563433272,7/18/2019 7:1:12,2,20.43991,20.43488,809979,8,-1,-1
1563433275,7/18/2019 7:1:15,2,20.42229,20.45753,812979,8,-1,-1
1563433278,7/18/2019 7:1:18,2,20.42984,20.43991,815979,8,-1,-1
1563433281,7/18/2019 7:1:21,2,20.42229,20.44746,818978,8,-1,-1
1563433284,7/18/2019 7:1:24,2,20.4248,20.44998,821978,8,-1,-1
1563433287,7/18/2019 7:1:27,2,20.42732,20.43739,824979,6,-1,-1
1563433290,7/18/2019 7:1:30,2,20.42984,20.44998,827979,7,-1,-1
1563433293,7/18/2019 7:1:33,2,20.42732,20.45753,830979,7,-1,-1
1563433296,7/18/2019 7:1:36,2,20.41473,20.43991,833979,7,-1,-1
1563433299,7/18/2019 7:1:39,2,20.43236,20.44746,836979,8,-1,-1
1563433302,7/18/2019 7:1:42,2,20.4248,20.41977,839978,8,-1,-1
1563433305,7/18/2019 7:1:45,2,20.42229,20.44746,842978,8,-1,-1
1563433308,7/18/2019 7:1:48,2,20.41977,20.44998,845978,8,-1,-1
1563433311,7/18/2019 7:1:51,2,20.42732,20.45753,848979,8,-1,-1
1563433314,7/18/2019 7:1:54,2,20.41473,20.43488,851979,8,-1,-1
1563433317,7/18/2019 7:1:57,2,20.42732,20.44243,854978,8,-1,-1
1563433320,7/18/2019 7:2:0,2,20.4248,20.43991,857979,8,-1,-1
1563433323,7/18/2019 7:2:3,2,20.41222,20.42732,860978,8,-1,-1
1563433326,7/18/2019 7:2:6,2,20.41473,20.43991,863979,9,-1,-1
1563433329,7/18/2019 7:2:9,2,20.42229,20.44243,866979,8,-1,-1
1563433332,7/18/2019 7:2:12,2,20.41977,20.43488,869979,9,-1,-1
1563433335,7/18/2019 7:2:15,2,20.40718,20.44243,872978,8,-1,-1
1563433338,7/18/2019 7:2:18,2,20.41977,20.42984,875979,8,-1,-1
1563433341,7/18/2019 7:2:21,2,20.40718,20.4525,878978,8,-1,-1
1563433344,7/18/2019 7:2:24,2,20.4097,20.42984,881978,8,-1,-1
1563433347,7/18/2019 7:2:27,2,20.41725,20.43236,884979,8,-1,-1
1563433350,7/18/2019 7:2:30,2,20.41473,20.43488,887978,8,-1,-1
1563433353,7/18/2019 7:2:33,2,20.41725,20.42732,890978,8,-1,-1
1563433356,7/18/2019 7:2:36,2,20.4097,20.41977,893978,8,-1,-1
1563433359,7/18/2019 7:2:39,2,20.41725,20.42732,896978,7,-1,-1
1563433362,7/18/2019 7:2:42,2,20.40466,20.42984,899978,6,-1,-1
1563433365,7/18/2019 7:2:45,2,20.42229,20.42732,902978,7,-1,-1
1563433368,7/18/2019 7:2:48,2,20.40466,20.41473,905979,7,-1,-1
1563433371,7/18/2019 7:2:51,2,20.39711,20.42732,908978,8,-1,-1
1563433374,7/18/2019 7:2:54,2,20.4248,20.41977,911979,8,-1,-1
1563433377,7/18/2019 7:2:57,2,20.40718,20.43236,914978,8,-1,-1
1563433380,7/18/2019 7:3:0,2,20.39963,20.4248,917978,8,-1,-1
1563433383,7/18/2019 7:3:3,2,20.38704,20.42732,920978,8,-1,-1
1563433386,7/18/2019 7:3:6,2,20.40466,20.4097,923979,8,-1,-1
1563433389,7/18/2019 7:3:9,2,20.40718,20.42732,926979,8,-1,-1
1563433392,7/18/2019 7:3:12,2,20.39459,20.41977,929978,8,-1,-1
1563433395,7/18/2019 7:3:15,2,20.40718,20.42229,932978,8,-1,-1
1563433398,7/18/2019 7:3:18,2,20.39459,20.42984,935978,7,-1,-1
1563433401,7/18/2019 7:3:21,2,20.40215,20.41725,938979,7,-1,-1
1563433404,7/18/2019 7:3:24,2,20.4097,20.4248,941978,8,-1,-1
1563433407,7/18/2019 7:3:27,2,20.39711,20.43236,944979,8,-1,-1
1563433410,7/18/2019 7:3:30,2,20.38452,20.41977,947978,8,-1,-1
1563433413,7/18/2019 7:3:33,2,20.40215,20.43236,950978,8,-1,-1
1563433416,7/18/2019 7:3:36,2,20.39963,20.42984,953978,8,-1,-1
1563433419,7/18/2019 7:3:39,2,20.41222,20.42229,956978,8,-1,-1
1563433422,7/18/2019 7:3:42,2,20.41473,20.43488,959978,8,-1,-1
1563433425,7/18/2019 7:3:45,2,20.39207,20.41725,962978,8,-1,-1
1563433428,7/18/2019 7:3:48,2,20.39963,20.4097,965979,9,-1,-1
1563433431,7/18/2019 7:3:51,2,20.40718,20.41725,968978,8,-1,-1
1563433434,7/18/2019 7:3:54,2,20.39459,20.41977,971979,9,-1,-1
1563433437,7/18/2019 7:3:57,2,20.40215,20.41222,974979,9,-1,-1
1563433440,7/18/2019 7:4:0,2,20.39963,20.41473,977978,9,-1,-1
1563433443,7/18/2019 7:4:3,2,20.39711,20.42732,980979,8,-1,-1
1563433446,7/18/2019 7:4:6,2,20.39459,20.4097,983978,8,-1,-1
1563433449,7/18/2019 7:4:9,2,20.40215,20.41725,986978,8,-1,-1
1563433452,7/18/2019 7:4:12,2,20.39459,20.4097,989979,8,-1,-1
1563433455,7/18/2019 7:4:15,2,20.39711,20.41725,992979,8,-1,-1
1563433458,7/18/2019 7:4:18,2,20.39459,20.4097,995979,8,-1,-1
1563433461,7/18/2019 7:4:21,2,20.39207,20.40718,998978,7,-1,-1
1563433464,7/18/2019 7:4:24,2,20.38452,20.40466,1001978,7,-1,-1
1563433467,7/18/2019 7:4:27,2,20.38704,20.40215,1004978,7,-1,-1
1563433470,7/18/2019 7:4:30,2,20.38956,20.40466,1007979,7,-1,-1
1563433473,7/18/2019 7:4:33,2,20.37697,20.42229,1010979,7,-1,-1
1563433476,7/18/2019 7:4:36,2,20.38452,20.39459,1013978,8,-1,-1
1563433479,7/18/2019 7:4:39,2,20.38704,20.41222,1016978,8,-1,-1
1563433482,7/18/2019 7:4:42,2,20.38452,20.39459,1019978,8,-1,-1
1563433485,7/18/2019 7:4:45,2,20.39207,20.41222,1022979,8,-1,-1
1563433488,7/18/2019 7:4:48,2,20.37445,20.4097,1025979,8,-1,-1
1563433491,7/18/2019 7:4:51,2,20.38704,20.40215,1028978,8,-1,-1
1563433494,7/18/2019 7:4:54,2,20.38956,20.39963,1031978,8,-1,-1
1563433497,7/18/2019 7:4:57,2,20.382,20.41725,1034978,8,-1,-1
1563433500,7/18/2019 7:5:0,2,20.37949,20.40466,1037978,8,-1,-1
1563433503,7/18/2019 7:5:3,2,20.38704,20.41725,1040979,8,-1,-1
1563433506,7/18/2019 7:5:6,2,20.36942,20.4097,1043978,8,-1,-1
1563433509,7/18/2019 7:5:9,2,20.382,20.41725,1046978,8,-1,-1
1563433512,7/18/2019 7:5:12,2,20.38452,20.39459,1049979,8,-1,-1
1563433515,7/18/2019 7:5:15,2,20.382,20.40215,1052978,9,-1,-1
1563433518,7/18/2019 7:5:18,2,20.37445,20.41977,1055978,9,-1,-1
1563433521,7/18/2019 7:5:21,2,20.38704,20.40718,1058979,8,-1,-1
1563433524,7/18/2019 7:5:24,2,20.37949,20.39963,1061978,9,-1,-1
1563433527,7/18/2019 7:5:27,2,20.38704,20.40718,1064979,9,-1,-1
1563433530,7/18/2019 7:5:30,2,20.37445,20.4097,1067978,9,-1,-1
1563433533,7/18/2019 7:5:33,2,20.37697,20.40718,1070979,9,-1,-1
1563433536,7/18/2019 7:5:36,2,20.37949,20.39963,1073979,9,-1,-1
1563433539,7/18/2019 7:5:39,2,20.37697,20.40215,1076978,9,-1,-1
1563433542,7/18/2019 7:5:42,2,20.36942,20.39459,1079979,9,-1,-1
1563433545,7/18/2019 7:5:45,2,20.38704,20.40215,1082979,8,-1,-1
1563433548,7/18/2019 7:5:48,2,20.36942,20.40466,1085978,8,-1,-1
1563433551,7/18/2019 7:5:51,2,20.38704,20.40215,1088978,8,-1,-1
1563433554,7/18/2019 7:5:54,2,20.37949,20.39459,1091978,8,-1,-1
1563433557,7/18/2019 7:5:57,2,20.382,20.40215,1094978,8,-1,-1
1563433560,7/18/2019 7:6:0,2,20.39459,20.39459,1097978,8,-1,-1
1563433563,7/18/2019 7:6:3,2,20.38704,20.40215,1100979,8,-1,-1
1563433566,7/18/2019 7:6:6,2,20.37445,20.39963,1103978,7,-1,-1
1563433569,7/18/2019 7:6:9,2,20.38704,20.40215,1106979,7,-1,-1
1563433572,7/18/2019 7:6:12,2,20.38452,20.38956,1109979,7,-1,-1
1563433575,7/18/2019 7:6:15,2,20.38704,20.39711,1112978,8,-1,-1
1563433578,7/18/2019 7:6:18,2,20.38452,20.39459,1115978,8,-1,-1
1563433581,7/18/2019 7:6:21,2,20.37193,20.39207,1118978,8,-1,-1
1563433584,7/18/2019 7:6:24,2,20.36438,20.39963,1121978,8,-1,-1
1563433587,7/18/2019 7:6:27,2,20.37193,20.38704,1124979,8,-1,-1
1563433590,7/18/2019 7:6:30,2,20.37445,20.40466,1127979,8,-1,-1
1563433593,7/18/2019 7:6:33,2,20.37697,20.38704,1130979,8,-1,-1
1563433596,7/18/2019 7:6:36,2,20.35934,20.40466,1133979,8,-1,-1
1563433599,7/18/2019 7:6:39,2,20.3669,20.40215,1136979,8,-1,-1
1563433602,7/18/2019 7:6:42,2,20.36942,20.39963,1139979,8,-1,-1
1563433605,7/18/2019 7:6:45,2,20.35683,20.39711,1142979,8,-1,-1
1563433608,7/18/2019 7:6:48,2,20.37445,20.38452,1145979,8,-1,-1
1563433611,7/18/2019 7:6:51,2,20.3669,20.38704,1148978,8,-1,-1
1563433614,7/18/2019 7:6:54,2,20.36438,20.38956,1151978,8,-1,-1
1563433617,7/18/2019 7:6:57,2,20.36186,20.39207,1154979,8,-1,-1
1563433620,7/18/2019 7:7:0,2,20.36438,20.37445,1157978,8,-1,-1
1563433623,7/18/2019 7:7:3,2,20.3669,20.39207,1160979,8,-1,-1
1563433626,7/18/2019 7:7:6,2,20.36438,20.38452,1163979,9,-1,-1
1563433629,7/18/2019 7:7:9,2,20.3669,20.38704,1166979,8,-1,-1
1563433632,7/18/2019 7:7:12,2,20.36942,20.38452,1169978,8,-1,-1
1563433635,7/18/2019 7:7:15,2,20.37697,20.3669,1172979,8,-1,-1
1563433638,7/18/2019 7:7:18,2,20.35934,20.39963,1175978,8,-1,-1
1563433641,7/18/2019 7:7:21,2,20.36186,20.37697,1178978,8,-1,-1
1563433644,7/18/2019 7:7:24,2,20.35934,20.38452,1181978,7,-1,-1
1563433647,7/18/2019 7:7:27,2,20.35683,20.37697,1184978,8,-1,-1
1563433650,7/18/2019 7:7:30,2,20.36438,20.38452,1187978,7,-1,-1
1563433653,7/18/2019 7:7:33,2,20.36186,20.37193,1190978,8,-1,-1
1563433656,7/18/2019 7:7:36,2,20.34927,20.37445,1193978,7,-1,-1
1563433659,7/18/2019 7:7:39,2,20.36186,20.38704,1196979,6,-1,-1
1563433662,7/18/2019 7:7:42,2,20.35431,20.36942,1199979,6,-1,-1
1563433665,7/18/2019 7:7:45,2,20.36186,20.39207,1202979,8,-1,-1
1563433668,7/18/2019 7:7:48,2,20.36438,20.37445,1205978,8,-1,-1
1563433671,7/18/2019 7:7:51,2,20.35683,20.37697,1208978,8,-1,-1
1563433674,7/18/2019 7:7:54,2,20.36438,20.37445,1211978,8,-1,-1
1563433677,7/18/2019 7:7:57,2,20.35683,20.37697,1214979,8,-1,-1
1563433680,7/18/2019 7:8:0,2,20.35934,20.37949,1217978,8,-1,-1
1563433683,7/18/2019 7:8:3,2,20.34676,20.382,1220978,8,-1,-1
1563433686,7/18/2019 7:8:6,2,20.34927,20.37445,1223979,9,-1,-1
1563433689,7/18/2019 7:8:9,2,20.3669,20.37193,1226978,8,-1,-1
1563433692,7/18/2019 7:8:12,2,20.35934,20.36438,1229978,8,-1,-1
1563433695,7/18/2019 7:8:15,2,20.36186,20.37697,1232978,8,-1,-1
1563433698,7/18/2019 7:8:18,2,20.35431,20.36942,1235978,7,-1,-1
1563433701,7/18/2019 7:8:21,2,20.34676,20.3669,1238979,7,-1,-1
1563433704,7/18/2019 7:8:24,2,20.34927,20.36942,1241979,6,-1,-1
1563433707,7/18/2019 7:8:27,2,20.35179,20.3669,1244979,8,-1,-1
1563433710,7/18/2019 7:8:30,2,20.34424,20.37445,1247979,8,-1,-1
1563433713,7/18/2019 7:8:33,2,20.34172,20.3669,1250979,8,-1,-1
1563433716,7/18/2019 7:8:36,2,20.32913,20.36438,1253978,8,-1,-1
1563433719,7/18/2019 7:8:39,2,20.34172,20.37697,1256979,8,-1,-1
1563433722,7/18/2019 7:8:42,2,20.33417,20.35431,1259979,9,-1,-1
1563433725,7/18/2019 7:8:45,2,20.34676,20.35683,1262978,8,-1,-1
1563433728,7/18/2019 7:8:48,2,20.3392,20.35431,1265979,8,-1,-1
1563433731,7/18/2019 7:8:51,2,20.35179,20.36186,1268978,8,-1,-1
1563433734,7/18/2019 7:8:54,2,20.34927,20.35431,1271979,8,-1,-1
1563433737,7/18/2019 7:8:57,2,20.33669,20.35683,1274978,8,-1,-1
1563433740,7/18/2019 7:9:0,2,20.3392,20.35934,1277979,8,-1,-1
1563433743,7/18/2019 7:9:3,2,20.32661,20.35683,1280978,8,-1,-1
1563433746,7/18/2019 7:9:6,2,20.34424,20.36942,1283979,8,-1,-1
1563433749,7/18/2019 7:9:9,2,20.33165,20.35179,1286979,8,-1,-1
1563433752,7/18/2019 7:9:12,2,20.32913,20.34927,1289979,8,-1,-1
1563433755,7/18/2019 7:9:15,2,20.33669,20.37193,1292978,8,-1,-1
1563433758,7/18/2019 7:9:18,2,20.34424,20.35934,1295978,8,-1,-1
1563433761,7/18/2019 7:9:21,2,20.34172,20.35683,1298978,8,-1,-1
1563433764,7/18/2019 7:9:24,2,20.33417,20.35934,1301979,8,-1,-1
1563433767,7/18/2019 7:9:27,2,20.33165,20.36186,1304978,8,-1,-1
1563433770,7/18/2019 7:9:30,2,20.3392,20.35934,1307978,8,-1,-1
1563433773,7/18/2019 7:9:33,2,20.33165,20.37193,1310979,8,-1,-1
1563433776,7/18/2019 7:9:36,2,20.32913,20.36942,1313978,8,-1,-1
1563433779,7/18/2019 7:9:39,2,20.33165,20.34676,1316978,8,-1,-1
1563433782,7/18/2019 7:9:42,2,20.32913,20.35934,1319979,8,-1,-1
1563433785,7/18/2019 7:9:45,2,20.33669,20.35683,1322978,8,-1,-1
1563433788,7/18/2019 7:9:48,2,20.3241,20.34424,1325978,8,-1,-1
1563433791,7/18/2019 7:9:51,2,20.32158,20.34172,1328979,8,-1,-1
1563433794,7/18/2019 7:9:54,2,20.32913,20.36438,1331978,8,-1,-1
1563433797,7/18/2019 7:9:57,2,20.32158,20.35179,1334978,8,-1,-1
1563433800,7/18/2019 7:10:0,2,20.31906,20.34927,1337978,8,-1,-1
1563433803,7/18/2019 7:10:3,2,20.33165,20.35179,1340978,8,-1,-1
1563433806,7/18/2019 7:10:6,2,20.31403,20.34424,1343979,7,-1,-1
1563433809,7/18/2019 7:10:9,2,20.32158,20.35179,1346978,8,-1,-1
1563433812,7/18/2019 7:10:12,2,20.3241,20.35431,1349979,7,-1,-1
1563433815,7/18/2019 7:10:15,2,20.32661,20.34676,1352978,7,-1,-1
1563433818,7/18/2019 7:10:18,2,20.31906,20.34424,1355979,6,-1,-1
1563433821,7/18/2019 7:10:21,2,20.31654,20.3669,1358978,8,-1,-1
1563433824,7/18/2019 7:10:24,2,20.31906,20.3392,1361978,8,-1,-1
1563433827,7/18/2019 7:10:27,2,20.32158,20.35683,1364978,8,-1,-1
1563433830,7/18/2019 7:10:30,2,20.32913,20.35934,1367979,8,-1,-1
1563433833,7/18/2019 7:10:33,2,20.33165,20.34676,1370978,8,-1,-1
1563433836,7/18/2019 7:10:36,2,20.32913,20.35431,1373978,7,-1,-1
1563433839,7/18/2019 7:10:39,2,20.33165,20.34676,1376979,8,-1,-1
1563433842,7/18/2019 7:10:42,2,20.32913,20.3392,1379978,9,-1,-1
1563433845,7/18/2019 7:10:45,2,20.33669,20.3669,1382978,8,-1,-1
1563433848,7/18/2019 7:10:48,2,20.3241,20.34927,1385978,8,-1,-1
1563433851,7/18/2019 7:10:51,2,20.33669,20.35683,1388978,8,-1,-1
1563433854,7/18/2019 7:10:54,2,20.3241,20.3392,1391978,8,-1,-1
1563433857,7/18/2019 7:10:57,2,20.34172,20.35179,1394978,8,-1,-1
1563433860,7/18/2019 7:11:0,2,20.3241,20.32913,1397978,8,-1,-1
1563433863,7/18/2019 7:11:3,2,20.31654,20.33669,1400979,8,-1,-1
1563433866,7/18/2019 7:11:6,2,20.32913,20.3392,1403979,7,-1,-1
1563433869,7/18/2019 7:11:9,2,20.32661,20.36186,1406979,7,-1,-1
1563433872,7/18/2019 7:11:12,2,20.30396,20.34927,1409979,7,-1,-1
1563433875,7/18/2019 7:11:15,2,20.32661,20.33165,1412979,8,-1,-1
1563433878,7/18/2019 7:11:18,2,20.32913,20.32913,1415979,8,-1,-1
1563433881,7/18/2019 7:11:21,2,20.31654,20.35179,1418979,8,-1,-1
1563433884,7/18/2019 7:11:24,2,20.3241,20.33417,1421978,8,-1,-1
1563433887,7/18/2019 7:11:27,2,20.31151,20.35179,1424978,8,-1,-1
1563433890,7/18/2019 7:11:30,2,20.31906,20.33417,1427979,8,-1,-1
1563433893,7/18/2019 7:11:33,2,20.31654,20.33165,1430979,9,-1,-1
1563433896,7/18/2019 7:11:36,2,20.31906,20.32913,1433979,9,-1,-1
1563433899,7/18/2019 7:11:39,2,20.32158,20.35179,1436978,8,-1,-1
1563433902,7/18/2019 7:11:42,2,20.31403,20.33417,1439978,8,-1,-1
1563433905,7/18/2019 7:11:45,2,20.30647,20.34676,1442978,8,-1,-1
1563433908,7/18/2019 7:11:48,2,20.31906,20.3241,1445978,8,-1,-1
1563433911,7/18/2019 7:11:51,2,20.32158,20.32661,1448978,8,-1,-1
1563433914,7/18/2019 7:11:54,2,20.3241,20.3241,1451978,8,-1,-1
1563433917,7/18/2019 7:11:57,2,20.31654,20.34172,1454978,7,-1,-1
1563433920,7/18/2019 7:12:0,2,20.31403,20.33417,1457979,8,-1,-1
1563433923,7/18/2019 7:12:3,2,20.33165,20.33669,1460979,8,-1,-1
1563433926,7/18/2019 7:12:6,2,20.31906,20.3392,1463978,8,-1,-1
1563433929,7/18/2019 7:12:9,2,20.32158,20.35683,1466978,8,-1,-1
1563433932,7/18/2019 7:12:12,2,20.31403,20.33417,1469978,8,-1,-1
1563433935,7/18/2019 7:12:15,2,20.31654,20.33669,1472978,9,-1,-1
1563433938,7/18/2019 7:12:18,2,20.31906,20.34927,1475979,9,-1,-1
1563433941,7/18/2019 7:12:21,2,20.32158,20.32158,1478978,8,-1,-1
1563433944,7/18/2019 7:12:24,2,20.29892,20.31906,1481978,8,-1,-1
1563433947,7/18/2019 7:12:27,2,20.31151,20.35179,1484979,8,-1,-1
1563433950,7/18/2019 7:12:30,2,20.31403,20.3392,1487978,8,-1,-1
1563433953,7/18/2019 7:12:33,2,20.30647,20.33669,1490978,8,-1,-1
1563433956,7/18/2019 7:12:36,2,20.31403,20.32913,1493978,8,-1,-1
1563433959,7/18/2019 7:12:39,2,20.30647,20.33669,1496979,8,-1,-1
1563433962,7/18/2019 7:12:42,2,20.30396,20.33417,1499978,7,-1,-1
1563433965,7/18/2019 7:12:45,2,20.31151,20.34172,1502979,7,-1,-1
1563433968,7/18/2019 7:12:48,2,20.30899,20.33417,1505979,7,-1,-1
1563433971,7/18/2019 7:12:51,2,20.31654,20.33165,1508978,7,-1,-1
1563433974,7/18/2019 7:12:54,2,20.31403,20.33417,1511979,7,-1,-1
1563433977,7/18/2019 7:12:57,2,20.31151,20.34676,1514979,8,-1,-1
1563433980,7/18/2019 7:13:0,2,20.30396,20.33417,1517979,8,-1,-1
1563433983,7/18/2019 7:13:3,2,20.31654,20.34172,1520979,8,-1,-1
1563433986,7/18/2019 7:13:6,2,20.29892,20.31906,1523978,8,-1,-1
1563433989,7/18/2019 7:13:9,2,20.29137,20.32661,1526979,7,-1,-1
1563433992,7/18/2019 7:13:12,2,20.30396,20.3241,1529978,8,-1,-1
1563433995,7/18/2019 7:13:15,2,20.31151,20.33669,1532979,9,-1,-1
1563433998,7/18/2019 7:13:18,2,20.30396,20.3392,1535978,9,-1,-1
1563434001,7/18/2019 7:13:21,2,20.31151,20.31151,1538978,8,-1,-1
1563434004,7/18/2019 7:13:24,2,20.30396,20.32913,1541978,8,-1,-1
1563434007,7/18/2019 7:13:27,2,20.30647,20.33669,1544978,8,-1,-1
1563434010,7/18/2019 7:13:30,2,20.31906,20.33417,1547978,8,-1,-1
1563434013,7/18/2019 7:13:33,2,20.30647,20.33669,1550978,8,-1,-1
1563434016,7/18/2019 7:13:36,2,20.31403,20.3241,1553979,8,-1,-1
1563434019,7/18/2019 7:13:39,2,20.31654,20.33669,1556979,8,-1,-1
1563434022,7/18/2019 7:13:42,2,20.31906,20.3392,1559979,8,-1,-1
1563434025,7/18/2019 7:13:45,2,20.31151,20.34676,1562978,8,-1,-1
1563434028,7/18/2019 7:13:48,2,20.31403,20.33417,1565979,8,-1,-1
1563434031,7/18/2019 7:13:51,2,20.32158,20.33165,1568979,8,-1,-1
1563434034,7/18/2019 7:13:54,2,20.30899,20.3241,1571978,8,-1,-1
1563434037,7/18/2019 7:13:57,2,20.32661,20.34172,1574979,8,-1,-1
1563434040,7/18/2019 7:14:0,2,20.31403,20.33417,1577979,7,-1,-1
1563434043,7/18/2019 7:14:3,2,20.30647,20.32158,1580978,7,-1,-1
1563434046,7/18/2019 7:14:6,2,20.30899,20.33417,1583978,7,-1,-1
1563434049,7/18/2019 7:14:9,2,20.30144,20.33165,1586978,8,-1,-1
1563434052,7/18/2019 7:14:12,2,20.30396,20.34424,1589978,8,-1,-1
1563434055,7/18/2019 7:14:15,2,20.32158,20.33669,1592979,8,-1,-1
1563434058,7/18/2019 7:14:18,2,20.30396,20.31906,1595978,8,-1,-1
1563434061,7/18/2019 7:14:21,2,20.31151,20.33669,1598979,8,-1,-1
1563434064,7/18/2019 7:14:24,2,20.31403,20.32913,1601978,8,-1,-1
1563434067,7/18/2019 7:14:27,2,20.31151,20.33165,1604979,8,-1,-1
1563434070,7/18/2019 7:14:30,2,20.30396,20.32913,1607978,8,-1,-1
1563434073,7/18/2019 7:14:33,2,20.31654,20.34172,1610978,8,-1,-1
1563434076,7/18/2019 7:14:36,2,20.30899,20.33417,1613978,8,-1,-1
1563434079,7/18/2019 7:14:39,2,20.32661,20.34172,1616978,8,-1,-1
1563434082,7/18/2019 7:14:42,2,20.3241,20.3241,1619979,8,-1,-1
1563434085,7/18/2019 7:14:45,2,20.30144,20.32661,1622978,8,-1,-1
1563434088,7/18/2019 7:14:48,2,20.30396,20.32913,1625979,7,-1,-1
1563434091,7/18/2019 7:14:51,2,20.30647,20.35179,1628979,7,-1,-1
1563434094,7/18/2019 7:14:54,2,20.29892,20.33417,1631978,8,-1,-1
